time_ms,power_mw,power_dbm
85.6,4.856579927989129e-13,-123.13669459394164
85.65,9.059569767119015e-16,-150.4289242618662
85.7,2.782886789665506e-13,-125.55504460796257
85.75,1.4078242191289026e-13,-128.51451567799083
85.8,1.0106213940360342e-13,-129.9541151233819
85.85,4.5850762000093474e-14,-133.38653442334507
85.9,2.786626006434836e-13,-125.54921314114311
85.95,4.493384625723678e-14,-133.47426404981428
86.0,1.0570872038770118e-13,-129.7588918430996
86.05,2.8062236158073634e-13,-125.51877724882229
86.1,3.3581363625477444e-13,-124.73901672611426
86.15,1.0431293827680281e-13,-129.8166182125963
86.2,2.0981981098788176e-13,-126.78153508532718
86.25,1.1774250042498523e-13,-129.2906674558141
86.3,6.249912748104028e-14,-132.04126045580958
86.35,1.2501024646838722e-13,-129.0305438857352
86.4,2.282292400289408e-13,-126.41628715878713
86.45,6.761391972793919e-14,-131.69963886325826
86.5,4.524288619855478e-14,-133.44449697731466
86.55,4.54511789750143e-14,-133.42454846970017
86.6,5.990085893311012e-14,-132.22566950110928
86.65,6.336954652043358e-13,-121.98119400723554
86.7,7.48405831148644e-15,-141.25862837385532
86.75,1.5735153416300827e-13,-128.03129018398803
86.8,1.2147838663961345e-13,-129.15500984601698
86.85,1.9089440222287063e-14,-137.19206806647517
86.9,2.2283896075777976e-13,-126.5200887560397
86.95,8.98577311274966e-15,-140.4644455137006
87.0,2.284391960683852e-13,-126.4122937688968
87.05,2.1403648967806362e-13,-126.6951218031948
87.1,2.091562094075092e-13,-126.79529237603136
87.15,3.8451821397018336e-14,-134.15083083588442
87.2,9.31674427794485e-16,-150.30735824678675
87.25,8.073821149002238e-14,-130.92920875295005
87.3,9.257862349270808e-15,-140.33489280822224
87.35,6.719051780764492e-14,-131.7269201198161
87.4,2.2827054617899184e-13,-126.4155012204964
87.45,5.1034656009086654e-14,-132.92134808175473
87.5,2.9707237848842063e-14,-135.27137726613455
87.55,2.302382072040013e-15,-146.3782260511543
87.6,4.1189055696640123e-14,-133.85218164597103
87.65,3.0490815226474777e-13,-125.15830963839721
87.7,2.957091166003731e-14,-135.29135286132646
87.75,2.336747919788878e-15,-146.31388135254105
87.8,1.1378151270527543e-13,-129.43928296660823
87.85,1.9201408416440955e-14,-137.16666914783158
87.9,1.3516114176361797e-14,-138.6914814821155
87.95,8.337114525601938e-13,-120.78984232628511
88.0,8.335104783395052e-14,-130.79088936140207
88.05,5.188074080271425e-14,-132.84993831272732
88.1,4.406032957626783e-15,-143.55952258601067
88.15,1.1742244947447346e-13,-129.30248864324972
88.2,1.292174264027028e-13,-128.88678912964903
88.25,4.1917487978271076e-14,-133.77604751545894
88.3,2.578129320769909e-13,-125.8869530192127
88.35,1.9272494720809124e-14,-137.1506206462035
88.4,1.1423747198950919e-13,-129.42191416152235
88.45,1.6993473163008734e-13,-127.69717850008152
88.5,1.4199810865557495e-13,-128.47717440165658
88.55,1.0841105464162528e-13,-129.6492643066597
88.6,1.3630689635896794e-13,-128.6548217076197
88.65,4.075586583072968e-13,-123.89809876136687
88.7,6.94241882428022e-14,-131.5848918962931
88.75,4.6778394567097925e-15,-143.29954687242872
88.8,9.018839974048222e-14,-130.44849318917915
88.85,4.275585107806982e-13,-123.69004444279935
88.9,2.620727451461279e-14,-135.81578142151872
88.95,6.868392853340478e-14,-131.63144872340686
89.0,7.3938372598391e-14,-131.31130112585157
89.05,2.770647736270897e-13,-125.57418687468848
89.1,1.3376518437998572e-13,-128.73656907488885
89.15,1.5895832223034784e-13,-127.98716729755483
89.2,2.711672623424626e-14,-135.66762743426773
89.25,5.4744160856604024e-14,-132.61662196907827
89.3,3.830890751876128e-16,-154.16700232912217
89.35,7.481069396861586e-14,-131.2603631657943
89.4,1.5917984225840405e-13,-127.9811193000429
89.45,4.4287482489820086e-14,-133.53719006368075
89.5,3.4907671905367094e-13,-124.57079114587928
89.55,3.163038535499225e-14,-134.9989551701481
89.6,1.7654596043600035e-14,-137.53142215118302
89.65,9.892804121645956e-14,-130.04680589904746
89.7,9.943677284641007e-14,-130.0245297887304
89.75,1.9764244112522097e-13,-127.04119790682915
89.8,8.250218838034565e-14,-130.83534531584579
89.85,3.582226134521113e-14,-134.45847001994855
89.9,6.756536192577467e-14,-131.7027589251764
89.95,1.0183985836805281e-13,-129.92082213341203
90.0,6.708095767811423e-14,-131.73400745837097
90.05,1.6030671771799711e-15,-147.95048277978185
90.1,1.3795637864643355e-13,-128.6025821438085
90.15,1.4109267565516222e-13,-128.50495530576683
90.2,1.5176469545197203e-13,-128.1882924526294
90.25,1.668854980565255e-14,-137.77581400814253
90.3,3.1717106013191535e-13,-124.9870644619174
90.35,1.2486145509478331e-14,-139.03571608248612
90.4,5.3818605684700396e-14,-132.6906755798967
90.45,6.637117385330507e-15,-141.78020501274565
90.5,2.1914784512819048e-14,-136.5926279538893
90.55,3.1828916402297054e-13,-124.97178146440686
90.6,1.2874046437840068e-13,-128.9028492866508
90.65,3.600413905275363e-15,-144.4364756966486
90.7,1.3531391779238397e-13,-128.68657531491286
90.75,3.205730268619397e-13,-124.9407302214977
90.8,2.7633091804550935e-14,-135.5857052013112
90.85,5.332800409567199e-14,-132.73044670329065
90.9,1.24983568804222e-13,-129.03147078565615
90.95,5.641063130677549e-14,-132.48639039939297
91.0,2.2941736525159454e-14,-136.3937371220845
91.05,2.297874199267579e-13,-126.38673751130506
91.1,1.796793542239667e-13,-127.45501821954565
91.15,1.0909158810526091e-13,-129.6220873594064
91.2,5.878329722681544e-13,-122.30746057473166
91.25,1.1131289625052437e-13,-129.5345451719282
91.3,2.3795973584850127e-13,-126.23496521843231
91.35,2.710365284883357e-13,-125.66972173878958
91.4,6.160553751392205e-14,-132.10380248815252
91.45,3.226618866710359e-14,-134.91252331113034
91.5,3.34740308871406e-14,-134.7529198747382
91.55,4.3662649535669986e-14,-133.5988991398172
91.6,1.5882876698565895e-14,-137.9907083558858
91.65,2.2444532918940526e-14,-136.4888942803633
91.7,6.199448060524419e-13,-122.07646974201546
91.75,1.4049816422834535e-13,-128.52329350283514
91.8,6.004864414534517e-14,-132.214967942035
91.85,1.3991527970477696e-13,-128.54134854992702
91.9,2.173359657499422e-14,-136.6286839869441
91.95,1.1024133817471766e-13,-129.5765552368057
92.0,1.566496952856665e-13,-128.05070445569268
92.05,1.7886982867281313e-13,-127.47462908990806
92.1,2.871164125768521e-15,-145.41941981004612
92.15,1.0003360414354948e-14,-139.99854083574485
92.2,1.4727823218462932e-13,-128.3186143741189
92.25,2.249128183981437e-13,-126.47985792225819
92.3,4.5325475561756384e-14,-133.4365763052505
92.35,3.509417038497198e-14,-134.5476501971387
92.4,1.0452693524142434e-13,-129.8077178305149
92.45,1.7590329166817125e-13,-127.54726033538859
92.5,1.7714987438191674e-13,-127.51659151291626
92.55,1.6192248857555513e-14,-137.90692830147074
92.6,6.269186533868205e-14,-132.02788807936693
92.65,2.5027324979167923e-14,-136.015855670466
92.7,7.578122186978903e-14,-131.20438396592974
92.75,1.726718780883756e-13,-127.627783873053
92.8,1.6379720438549066e-14,-137.85693514848592
92.85,3.145471562809438e-14,-135.02314236777104
92.9,5.710891215871288e-14,-132.4329611243141
92.95,6.609476514297778e-14,-131.79832936271515
93.0,1.3568608942808618e-14,-138.67464674037305
93.05,7.129300004779662e-14,-131.4695310955704
93.1,4.3580037310901e-14,-133.60712402269857
93.15,8.284993766887651e-14,-130.81707813980591
93.2,1.3609420444095222e-13,-128.66160368793035
93.25,1.3783650621641914e-13,-128.60635743614006
93.3,1.3651692058250674e-13,-128.6481351668045
93.35,1.8675088319169268e-13,-127.28737335620346
93.4,2.135593830551911e-15,-146.70481342431628
93.45,7.580426621673044e-15,-141.20306351858096
93.5,1.477617207743254e-13,-128.30438059917282
93.55,5.4752284225949326e-14,-132.61597757656216
93.6,4.066267970694528e-14,-133.90804004360265
93.65,1.4079756166458928e-13,-128.51404866250607
93.7,5.0818587428915375e-14,-132.9397741091795
93.75,5.474051396588389e-14,-132.61691129258753
93.8,1.344491432291397e-13,-128.7144196095308
93.85,1.7338627452656657e-14,-137.609852847912
93.9,2.3866889765945558e-14,-136.22204172760988
93.95,2.2299218580032064e-13,-126.51710355441801
94.0,1.6440687088006282e-13,-127.84080036413103
94.05,9.585712408008239e-14,-130.1837560491743
94.1,1.1073488151922068e-13,-129.55715554684772
94.15,6.864309903129743e-14,-131.63403117615502
94.2,1.9036612963581218e-13,-127.20410319716153
94.25,3.2501723033389255e-13,-124.88093614896277
94.3,1.3937767568295222e-14,-138.55806782221666
94.35,1.6010449662664363e-13,-127.95596470499723
94.4,8.086976407968589e-14,-130.92213823849195
94.45,2.5974009029502435e-14,-135.85461012826747
94.5,1.793255809930459e-13,-127.46357753429008
94.55,2.675971905088664e-13,-125.72518450518943
94.6,1.4780366978300526e-13,-128.30314782810456
94.65,4.1159057643407e-14,-133.85534577178638
94.7,3.2015896365267434e-13,-124.94634334507006
94.75,2.506342682554156e-14,-136.00959549875108
94.8,1.3970781356010742e-13,-128.54779304042265
94.85,7.343403838658675e-14,-131.34102587810372
94.9,3.0818334293205567e-13,-125.1119083825935
94.95,4.902109409105031e-14,-133.09617000052458
95.0,1.3503493709308356e-13,-128.69553853551326
95.05,6.041075280911668e-14,-132.18885752272385
95.1,2.7326671676204555e-14,-135.63413261124109
95.15,1.6412428555121512e-13,-127.84827151423957
95.2,8.918732520091564e-15,-140.49696860718316
95.25,1.9663293600817262e-13,-127.06343736104162
95.3,1.8595035117080242e-13,-127.30602997130781
95.35,2.4437395772016426e-13,-126.11945077566335
95.4,6.699625836640713e-14,-131.73949451272276
95.45,2.270992963920544e-13,-126.43784211326376
95.5,8.254603876506293e-14,-130.83303762906968
95.55,6.654472543192203e-14,-131.76886362527299
95.6,2.998258172611314e-14,-135.23130973851642
95.65,9.430968493902657e-15,-140.25443705994377
95.7,1.498096033644369e-14,-138.24460345818787
95.75,3.2198161141166123e-14,-134.92168930448537
95.8,4.7574012770425936e-14,-133.22630215186078
95.85,3.418280172623608e-14,-134.66192344061815
95.9,4.13642433089629e-14,-133.83374915969696
95.95,1.8621257695830114e-14,-137.299909897396
96.0,2.4033495232110297e-14,-136.19183064417348
96.05,3.6723655961645815e-14,-134.35054089863698
96.1,9.152850408222843e-15,-140.38443635574592
96.15,2.573284590326525e-14,-135.89512180686793
96.2,4.2440150942582355e-13,-123.72223080156795
96.25,1.8154815103452025e-14,-137.41008169772815
96.3,2.5621399018087213e-13,-125.91397159944692
96.35,1.0613547202018524e-13,-129.7413944429844
96.4,2.4778707694451605e-14,-136.05921347508132
96.45,1.4540560675847837e-14,-138.37418847002962
96.5,1.4713867498571265e-14,-138.32273159187798
96.55,4.8871448539859285e-14,-133.1094478838037
96.6,5.503201436869403e-15,-142.59384590165453
96.65,7.188097733727304e-14,-131.43386026592293
96.7,2.594427555138995e-14,-135.8595845171511
96.75,5.3526085248743865e-14,-132.71434518563876
96.8,4.729003001072104e-14,-133.25230410376912
96.85,1.0577747460754247e-13,-129.75606805790292
96.9,7.70413891859672e-14,-131.13275894752155
96.95,5.500837564202436e-14,-132.59571179266214
97.0,2.552620440503435e-13,-125.93013757404803
97.05,6.280988441830259e-14,-132.01972005776622
97.1,9.535506057603689e-15,-140.20656253620305
97.15,7.696641444918786e-14,-131.13698744974926
97.2,9.250247651615913e-13,-120.33846639986322
97.25,1.1244498438949305e-13,-129.4905991150933
97.3,3.254490027492034e-14,-134.87517054898507
97.35,2.3794461546698233e-13,-126.23524118557748
97.4,2.948377383343113e-14,-135.3041692888152
97.45,2.278698422958272e-13,-126.4231314823411
97.5,4.647948502401318e-13,-123.3273869241782
97.55,9.46815054659986e-14,-130.23734845267904
97.6,7.636367722213683e-14,-131.17113166726364
97.65,2.1791735619551e-14,-136.61708178658031
97.7,3.821981637676152e-14,-134.17711403799865
97.75,1.097990056064527e-13,-129.59401593051555
97.8,4.901798791748986e-14,-133.09644519568346
97.85,1.7784088316595907e-13,-127.49968393577453
97.9,2.069910641949724e-14,-136.84048402632843
97.95,1.91161132062437e-13,-127.18600406237591
98.0,1.1377119825341512e-13,-129.43967667842216
98.05,4.5281769057384684e-14,-133.4407661457481
98.1,2.1790265372075248e-13,-126.61737480679575
98.15,4.077856048771212e-14,-133.89568109192447
98.2,1.2097710009402644e-14,-139.17296830047354
98.25,2.238330473659318e-14,-136.50075792565906
98.3,5.843486353099319e-14,-132.33327965875748
98.35,1.549912542866612e-13,-128.0969280713424
98.4,3.5728404565864296e-13,-124.46986376568661
98.45,9.883012504530374e-14,-130.05110655141505
98.5,4.739345866971989e-14,-133.24281596293983
98.55,6.128203710756246e-15,-142.12666806530333
98.6,2.5508784614479606e-13,-125.93310233189476
98.65,7.520056478021096e-14,-131.23778897706123
98.7,1.6314629670876782e-13,-127.87422779903693
98.75,1.261620127505916e-13,-128.9907139102108
98.8,1.2845208061144845e-14,-138.91258856825795
98.85,1.2993022084756757e-13,-128.86289823362253
98.9,2.750335280031787e-15,-145.60614360209004
98.95,1.61576315377272e-13,-127.91622299841214
99.0,2.0431097806159133e-13,-126.89708297178227
99.05,4.052081874292066e-13,-123.92321788091121
99.1,5.203584047548738e-14,-132.83697426382963
99.15,5.437937141234102e-15,-142.64565816861233
99.2,2.1428084994191362e-13,-126.69016639672938
99.25,1.6673968362095795e-13,-127.77961026887219
99.3,2.2494744225541338e-13,-126.47918940576544
99.35,4.005314820692829e-14,-133.97363342372202
99.4,8.266105258441033e-14,-130.82699068825778
99.45,1.5797924149650666e-13,-128.01399975677225
99.5,3.443476901501595e-13,-124.63002825872807
99.55,9.40876013420597e-14,-130.2646760317743
99.6,2.3143641038465544e-13,-126.35568315283967
99.65,6.217501842634924e-14,-132.06384077349372
99.7,5.363673687556723e-13,-122.70537651402881
99.75,1.3886279472339806e-13,-128.57414098472117
99.8,1.2267403717113477e-13,-129.1124734197068
99.85,7.175305342658671e-15,-141.44159612947956
99.9,1.9337322561229145e-13,-127.13603658349207
99.95,6.767606130731255e-14,-131.6956492482535
100.0,3.30589173365728e-14,-134.8071137346425
100.05,1.6204991592747775e-14,-137.9035118994644
100.1,7.97966903110938e-15,-140.9801512129886
100.15,1.298854958339575e-13,-128.8643934339171
100.2,4.81670823353223e-14,-133.1724965976915
100.25,1.2596983752001768e-13,-128.99733430809147
100.3,9.043694681595991e-15,-140.43654108018
100.35,2.0977848301952159e-13,-126.78239059446159
100.4,5.076818457289963e-14,-132.94408366319024
100.45,9.444718290721209e-14,-130.24810991327098
100.5,1.283950996162283e-14,-138.91451551424828
100.55,1.0152696282674327e-13,-129.93418605516
100.6,2.249433167709238e-13,-126.47926905510757
100.65,4.375933236750728e-14,-133.58929312618852
100.7,2.0731331492523653e-13,-126.83372803970508
100.75,4.49323770401464e-14,-133.47440605486392
100.8,6.635841571761362e-14,-131.78103991142424
100.85,1.4433865197550884e-13,-128.4061735503334
100.9,2.322930086849912e-14,-136.33963860949746
100.95,7.600740655840033e-14,-131.19144085736107
101.0,2.1284769040654357e-13,-126.71931057956357
101.05,6.272312593689377e-14,-132.02572305819243
101.1,8.31290727877831e-14,-130.80247063542313
101.15,4.082915279675262e-14,-133.8902963157621
101.2,3.6042983094609384e-13,-124.43179271857412
101.25,4.829485886738476e-14,-133.16099098738417
101.3,1.6060514190648354e-13,-127.94240554537635
101.35,3.623777088630625e-13,-124.40838525166072
101.4,6.922283930015182e-14,-131.5975059130165
101.45,8.587161039589741e-14,-130.6615039246993
101.5,3.0517700761894903e-14,-135.15448189722287
101.55,2.0994616657291872e-15,-146.77892050778016
101.6,5.045750195471218e-16,-152.9707425429682
101.65,2.1941817755058372e-13,-126.58727396438151
101.7,4.149538860027372e-14,-133.82000163932042
101.75,1.2728170692727555e-13,-128.95234009161868
101.8,1.0317117084547776e-13,-129.8644164080809
101.85,9.796162717091257e-14,-130.0894400973067
101.9,4.351842258601776e-14,-133.61326854913824
101.95,1.9655201420873796e-13,-127.06522501295645
102.0,5.307227366960516e-13,-122.7513230635947
102.05,5.441130179660977e-14,-132.64310883424716
102.1,8.615663674511319e-14,-130.64711262722463
102.15,4.2179644069799894e-13,-123.74897089346985
102.2,8.62646089898023e-14,-130.64167341861705
102.25,2.0215371479824966e-14,-136.94318273615204
102.3,2.4230528147857873e-14,-136.15637119531476
102.35,5.161353755777608e-15,-142.87236373652962
102.4,1.4920278689578836e-13,-128.26223064784537
102.45,1.5965274473912787e-13,-127.96823610699164
102.5,3.167085372357243e-13,-124.99340229572853
102.55,2.7459207511996985e-14,-135.61312000898724
102.6,7.187192392957154e-13,-121.43440729418847
102.65,6.990511330664828e-14,-131.55491056019093
102.7,3.8125599752922234e-14,-134.18783315715035
102.75,1.3231364088715021e-14,-138.78395379874246
102.8,1.2249229544288887e-14,-139.11891226824895
102.85,8.002823345900172e-14,-130.96756769604542
102.9,1.1559646783944074e-13,-129.37055435995734
102.95,7.562263200244829e-14,-131.21348211339424
103.0,8.704549815120155e-14,-130.6025368495617
103.05,1.583821554032178e-14,-138.00293751070234
103.1,3.880989387824487e-13,-124.11057544792983
103.15,8.830942131256725e-14,-130.5399296113597
103.2,1.845807271343146e-15,-147.33813647493105
103.25,1.0048403117032627e-13,-129.97902950438979
103.3,9.754340559305362e-14,-130.1080208568877
103.35,9.273070045814517e-14,-130.32776459682597
103.4,1.8365490900463784e-13,-127.35997458687419
103.45,3.573132567513806e-14,-134.46950870651273
103.5,8.091674242956824e-14,-130.91961609506524
103.55,1.1084338728672621e-13,-129.55290210989264
103.6,1.054770582315917e-13,-129.7684199123737
103.65,3.6967535108547735e-14,-134.32179505998275
103.7,1.0616678997391396e-13,-129.74011313637374
103.75,1.0131276473849058e-13,-129.9433583295914
103.8,1.0491447037033203e-13,-129.7916460743488
103.85,6.668082042450477e-14,-131.75999065358081
103.9,3.4478046086675026e-14,-134.62457354152997
103.95,5.291560761402738e-16,-152.7641621263571
104.0,6.984720189316097e-14,-131.55850987211937
104.05,1.5327131219046314e-13,-128.14539124488607
104.1,1.0499951991972486e-13,-129.78812686612832
104.15,1.8940401292416623e-14,-137.22610823789137
104.2,7.268071365854472e-14,-131.3858081696601
104.25,9.15398641671555e-14,-130.3838973634283
104.3,1.387156072750944e-13,-128.57874672509107
104.35,5.679935618414854e-14,-132.45656586951944
104.4,1.7417333543085425e-14,-137.59018331312407
104.45,1.2930213398146618e-13,-128.88394307534708
104.5,5.4084917369398476e-14,-132.6692382946825
104.55,1.0921575212737516e-15,-149.61714719061388
104.6,2.8869392472136685e-13,-125.39562355321733
104.65,1.5341555438411288e-13,-128.14130606223196
104.7,1.1895496324941773e-14,-139.24617432846003
104.75,3.775251961033048e-13,-124.23054058171297
104.8,1.2698971641349554e-13,-128.96231446647982
104.85,1.0702091470742423e-13,-129.70531341432317
104.9,3.947956807318354e-14,-134.0362760738181
104.95,8.122333712386439e-15,-140.9031917115346
105.0,3.770679331433588e-13,-124.2358039957806
105.05,1.1314366436956175e-13,-129.46369759927327
105.1,2.2321590731864633e-14,-136.51274858952465
105.15,4.1487677576354e-13,-123.82080875703784
105.2,5.819852125274515e-15,-142.35088050056842
105.25,3.6009184714409097e-13,-124.43586711398545
105.3,2.4836831030993304e-14,-136.04903817253475
105.35,1.5809065031632832e-14,-138.01093814040567
105.4,3.5906486654058085e-14,-134.44827087254936
105.45,2.28451580934212e-13,-126.41205832186394
105.5,4.478069451149438e-14,-133.4890917515693
105.55,2.573195768179046e-14,-135.895271715022
105.6,1.8641642355831172e-13,-127.29515828320343
105.65,9.141516874180682e-14,-130.38981734744536
105.7,4.2636239248305264e-14,-133.7022110946316
105.75,8.176992579544632e-14,-130.87406396361172
105.8,2.1895727479649986e-13,-126.5964062091492
105.85,3.9581820367638014e-13,-124.02504236470182
105.9,3.793502764411304e-14,-134.2095959511958
105.95,6.147131203405826e-14,-132.113275172668
106.0,3.2558783421282035e-14,-134.87331831156763
106.05,1.0804376078385655e-13,-129.66400307312702
106.1,1.2190951840506582e-13,-129.1396238437822
106.15,1.1703371944300374e-13,-129.31688992457194
106.2,1.8943352976741694e-14,-137.22543148330777
106.25,5.683257319533581e-15,-142.4540268005881
106.3,1.1330306725733816e-13,-129.45758333076535
106.35,5.416554849358945e-14,-132.662768547231
106.4,2.2286533569963027e-14,-136.51957476091735
106.45,5.672938170696385e-14,-132.46191949781272
106.5,7.600093801284604e-14,-131.1918104757067
106.55,2.3281971187092732e-14,-136.32980252568714
106.6,3.8231257415805886e-13,-124.17581417917005
106.65,1.0069057261052213e-13,-129.9701118937578
106.7,9.432412419618206e-14,-130.25377218552424
106.75,2.301280323170338e-13,-126.38030475902903
106.8,6.940791618266773e-15,-141.58590994121684
106.85,4.0754171778374113e-14,-133.89827928332753
106.9,8.082830050097629e-14,-130.92436552598298
106.95,3.542174669729573e-14,-134.50730026932126
107.0,9.167797646594744e-14,-130.37734981102813
107.05,4.4756552246279195e-15,-143.49143376077717
107.1,1.833350842096428e-14,-137.36754417631116
107.15,4.068489433515447e-14,-133.90566807595587
107.2,4.256335837170808e-14,-133.7096411227413
107.25,3.1252406116488484e-13,-125.05116540787523
107.3,1.0902229621507269e-13,-129.62484675151532
107.35,1.3913093826930275e-14,-138.5657628607105
107.4,9.904643543969517e-16,-150.0416114957245
107.45,2.0754987095489858e-13,-126.8287753231
107.5,1.456608719368632e-13,-128.36657094654748
107.55,1.0055710713491434e-13,-129.97587229091144
107.6,1.0903377915085476e-14,-139.62438934846955
107.65,1.7105749587976404e-13,-127.66857889921539
107.7,1.6915403467930578e-13,-127.71717638916135
107.75,2.809224677280378e-13,-125.51413525233814
107.8,3.0560980461985187e-13,-125.14832716771761
107.85,4.3096359654629697e-14,-133.65559413103244
107.9,1.2082275089249376e-13,-129.17851280476856
107.95,2.8128934127347806e-14,-135.508467239806
108.0,3.633661926870488e-14,-134.39655481575198
108.05,2.1294481007300245e-13,-126.71732940159959
108.1,3.226954366047071e-13,-124.91207176125093
108.15,1.2212994853064133e-13,-129.131778259261
108.2,1.6618150895654668e-14,-137.79417301881034
108.25,3.3246296349381396e-13,-124.78256728244054
108.3,1.0148008233458997e-13,-129.9361918909079
108.35,4.21139161087412e-14,-133.75574372321375
108.4,1.508204388146505e-14,-138.21539799958725
108.45,1.0496260735814828e-13,-129.7896538959959
108.5,1.8674244740145673e-13,-127.28756953733176
108.55,4.038919535274347e-13,-123.93734798905881
108.6,7.051098016088839e-14,-131.51743248228834
108.65,1.4832352692516803e-14,-138.2878995616393
108.7,3.85007707654722e-13,-124.14530576054078
108.75,1.608948649842595e-13,-127.93457816339675
108.8,1.7795887362753183e-13,-127.49680351737746
108.85,1.9854942015597126e-13,-127.02131376912511
108.9,2.2605148245075655e-14,-136.4579264050727
108.95,6.655652615635043e-14,-131.76809353641897
109.0,4.351227310083599e-14,-133.61388228374403
109.05,2.4519147286720866e-14,-136.10494637543152
109.1,5.1687431968301423e-14,-132.86615044727287
109.15,1.4627681493835715e-13,-128.34824504648975
109.2,5.9768263826433084e-15,-142.23529359551145
109.25,2.1766106257826827e-13,-126.62219255018856
109.3,6.521610675776641e-14,-131.856451310757
109.35,5.3012528854525875e-14,-132.7562147814727
109.4,1.7915117089137983e-13,-127.4678034903846
109.45,3.436990586117968e-13,-124.63821657389286
109.5,3.4374594839430905e-13,-124.63762411999105
109.55,8.447984272312418e-14,-130.73246903339418
109.6,3.9236796679099665e-14,-134.0630645596533
109.65,8.40515123921623e-14,-130.7545446761819
109.7,8.367942072391067e-15,-140.7738133489745
109.75,1.3761160149392825e-14,-138.61344950894096
109.8,2.011428470529605e-13,-126.96495406993607
109.85,4.8973960801763406e-14,-133.10034770705315
109.9,1.7094636015369157e-14,-137.67140141910357
109.95,5.1217190463289316e-14,-132.9058424858832
